pred_115_A.png; Acc 0.9885404109954834; Dice 0.9351721347405334; clDice 0.9515734687780857; 0-dim Betti 0.08984375
pred_117_A.png; Acc 0.9843003749847412; Dice 0.9042712950538692; clDice 0.9099139874997408; 0-dim Betti 0.095703125
pred_134_A.png; Acc 0.9883577823638916; Dice 0.9294316058424752; clDice 0.9543692822019598; 0-dim Betti 0.08203125
pred_167_D.png; Acc 0.9855613708496094; Dice 0.8877591492232474; clDice 0.8587813945834131; 0-dim Betti 0.126953125
pred_178_D.png; Acc 0.9906468391418457; Dice 0.9396650897256861; clDice 0.9488492147181267; 0-dim Betti 0.08984375
pred_202_D.png; Acc 0.9788942337036133; Dice 0.8289206174967726; clDice 0.8631030398736677; 0-dim Betti 0.1240234375
pred_223_D.png; Acc 0.9898326396942139; Dice 0.9086136142035166; clDice 0.9312065586166846; 0-dim Betti 0.0634765625
pred_253_D.png; Acc 0.9819624423980713; Dice 0.812430115311286; clDice 0.779242215685276; 0-dim Betti 0.1455078125
pred_265_D.png; Acc 0.9844980239868164; Dice 0.9110625981430112; clDice 0.9245561495827724; 0-dim Betti 0.1416015625
pred_27_A.png; Acc 0.9878432750701904; Dice 0.8971985604693595; clDice 0.883741291986138; 0-dim Betti 0.099609375
pred_292_D.png; Acc 0.9880094528198242; Dice 0.9314899425404791; clDice 0.94425093716694; 0-dim Betti 0.1171875
pred_307_G.png; Acc 0.9873912334442139; Dice 0.8980547807363343; clDice 0.8917028194050496; 0-dim Betti 0.111328125
pred_356_G.png; Acc 0.9901275634765625; Dice 0.9419843135716467; clDice 0.962017340796449; 0-dim Betti 0.0947265625
pred_383_G.png; Acc 0.9908571243286133; Dice 0.9462396644395035; clDice 0.953876425653612; 0-dim Betti 0.0986328125
pred_388_G.png; Acc 0.9874722957611084; Dice 0.8727622303961333; clDice 0.8742741938172479; 0-dim Betti 0.11328125
pred_420_G.png; Acc 0.9853417873382568; Dice 0.9110722504516466; clDice 0.9063674779466229; 0-dim Betti 0.123046875
pred_421_G.png; Acc 0.984062910079956; Dice 0.9110480349926079; clDice 0.915963449150711; 0-dim Betti 0.14453125
pred_439_G.png; Acc 0.9892067909240723; Dice 0.9147393400632816; clDice 0.9257447958907813; 0-dim Betti 0.08203125
pred_457_N.png; Acc 0.9832477569580078; Dice 0.9084226550444175; clDice 0.9120420400830597; 0-dim Betti 0.1689453125
pred_479_N.png; Acc 0.9892823696136475; Dice 0.9384288979987645; clDice 0.9527754541046316; 0-dim Betti 0.0986328125
pred_511_N.png; Acc 0.9910392761230469; Dice 0.9486363710907392; clDice 0.9605750916021696; 0-dim Betti 0.0986328125
pred_522_N.png; Acc 0.9900577068328857; Dice 0.943470298217527; clDice 0.9624974248021358; 0-dim Betti 0.0966796875
pred_548_N.png; Acc 0.9900069236755371; Dice 0.9423848287655228; clDice 0.9490055924527103; 0-dim Betti 0.115234375
pred_573_N.png; Acc 0.9895918369293213; Dice 0.9454152157196176; clDice 0.9629351853787164; 0-dim Betti 0.09375
pred_76_A.png; Acc 0.982276439666748; Dice 0.8714097906936517; clDice 0.863672029410465; 0-dim Betti 0.1298828125
pred_78_A.png; Acc 0.9887630939483643; Dice 0.926102751528322; clDice 0.9387709744653981; 0-dim Betti 0.103515625
pred_82_A.png; Acc 0.9877331256866455; Dice 0.8870005995770017; clDice 0.9035995140028807; 0-dim Betti 0.0869140625
pred_88_A.png; Acc 0.9890062808990479; Dice 0.9301542148161949; clDice 0.9353641298748764; 0-dim Betti 0.103515625
pred_92_A.png; Acc 0.9864852428436279; Dice 0.9234800286722095; clDice 0.9489564719258466; 0-dim Betti 0.0732421875
pred_98_A.png; Acc 0.9879906177520752; Dice 0.9118995356321437; clDice 0.901853468888952; 0-dim Betti 0.1171875

Average:
accuracy: 0.9872795740763346
dice: 0.9119573508385835
cldice: 0.9190527140115041
0betti: 0.10764973958333333
